user_id,post_interval_std,likes_per_hour,comments_per_hour,repost_ratio,follower_following_ratio,account_age_days,profile_completeness,unique_word_ratio,avg_sentiment_score,burst_flag,network_overlap_score,night_activity_ratio,hashtag_reuse_rate,avg_response_time_sec,is_bot
3825,406.13,34,15,0.116,2.062,1764,0.95,0.67,-0.873,0,0.366,0.251,0.365,49783.38,0
3826,5.54,96,61,0.859,0.048,53,0.33,0.27,0.057,1,0.711,0.633,0.784,9.96,1
3827,9.25,129,137,0.882,0.255,52,0.2,0.25,0.031,0,0.742,0.532,0.845,4.1,1
3828,24.23,179,141,0.975,0.258,167,0.16,0.27,-0.094,0,0.942,0.715,0.899,2.88,1
3829,1895.29,32,10,0.311,1.094,2790,0.99,1.0,-0.288,0,0.384,0.183,0.085,59581.13,0
3830,1405.73,2,7,0.347,0.814,786,0.58,0.66,0.088,0,0.095,0.262,0.294,58275.88,0
3831,9.49,121,138,0.905,0.141,104,0.21,0.19,-0.04,1,0.801,0.516,0.96,4.46,1
3832,18.08,113,136,0.967,0.011,82,0.34,0.13,-0.001,1,0.74,0.795,0.64,2.85,1
3833,1458.39,27,6,0.2,4.887,2780,0.83,0.63,-0.845,1,0.12,0.033,0.273,18768.26,0
3834,854.72,31,10,0.037,1.689,3430,0.78,0.95,-0.808,0,0.262,0.088,0.068,15466.16,0
3835,1089.42,14,13,0.003,2.402,718,0.87,0.58,-0.774,0,0.207,0.112,0.29,39403.16,0
3836,633.26,27,12,0.052,2.891,865,0.72,0.89,-0.413,0,0.064,0.12,0.035,27778.11,0
3837,1201.69,11,1,0.216,3.37,2735,0.53,1.0,0.93,0,0.066,0.27,0.203,82771.64,0
3838,236.01,25,16,0.356,4.149,1919,0.94,0.52,-0.8,0,0.301,0.182,0.292,74144.31,0
3839,28.79,172,118,0.931,0.16,110,0.18,0.3,-0.063,1,0.716,0.888,0.995,8.15,1
3840,1434.23,30,6,0.186,3.157,3126,0.86,0.76,0.249,0,0.27,0.029,0.313,52731.42,0
3841,284.84,5,19,0.389,4.739,2228,0.8,1.0,-0.813,0,0.262,0.095,0.138,77130.96,0
3842,1708.1,19,1,0.238,2.82,1758,0.64,0.85,0.048,0,0.0,0.006,0.03,32088.18,0
3843,1395.69,35,7,0.097,3.694,2104,0.54,0.51,-0.789,0,0.138,0.008,0.203,46344.05,0
3844,25.49,112,82,0.988,0.138,106,0.22,0.23,-0.089,0,0.8,0.568,0.718,1.6,1
3845,291.56,25,16,0.388,0.679,3246,0.8,0.98,0.92,0,0.064,0.145,0.352,70379.19,0
3846,2.14,118,139,0.83,0.113,1,0.35,0.2,0.009,1,0.673,0.443,0.886,2.77,1
3847,0.29,178,108,0.875,0.013,108,0.19,0.15,0.04,1,0.826,0.403,0.625,5.82,1
3848,4.29,87,108,0.894,0.245,170,0.39,0.19,0.091,1,0.907,0.634,0.835,8.54,1
3849,17.64,111,110,0.918,0.276,70,0.34,0.2,-0.033,0,0.696,0.875,0.722,2.52,1
3850,740.71,38,14,0.261,3.69,368,0.81,0.87,0.426,0,0.081,0.299,0.19,62072.23,0
3851,28.99,81,52,0.997,0.083,160,0.21,0.17,0.068,1,0.997,0.707,0.785,1.81,1
3852,1133.56,18,11,0.033,2.428,2595,0.5,0.81,0.592,1,0.176,0.084,0.346,72965.12,0
3853,768.55,4,0,0.075,2.855,1244,0.96,0.9,-0.479,0,0.04,0.271,0.028,1634.98,0
3854,207.27,23,6,0.309,4.754,3524,0.64,0.76,0.748,0,0.311,0.175,0.271,74465.11,0
3855,1540.62,30,16,0.063,1.314,859,0.87,0.78,0.685,0,0.038,0.243,0.059,76277.08,0
3856,987.57,9,17,0.18,4.577,1244,0.83,0.7,0.209,0,0.095,0.105,0.287,47798.62,0
3857,564.48,23,9,0.073,4.591,367,0.92,0.56,-0.917,0,0.092,0.002,0.171,60303.69,0
3858,663.17,18,0,0.237,0.978,1560,0.63,0.78,-0.85,0,0.269,0.291,0.36,48996.74,0
3859,14.07,129,129,0.716,0.268,30,0.37,0.24,-0.074,1,0.96,0.574,0.645,7.34,1
3860,16.12,198,139,0.747,0.265,35,0.39,0.1,0.08,1,0.984,0.407,0.669,6.88,1
3861,721.02,3,19,0.342,0.825,3449,0.7,0.99,0.649,0,0.072,0.099,0.152,42593.46,0
3862,0.66,162,112,0.948,0.186,128,0.36,0.12,-0.007,1,0.908,0.881,0.912,8.87,1
3863,541.71,26,3,0.016,0.631,525,0.67,0.91,0.748,0,0.116,0.092,0.19,1436.67,0
3864,559.46,25,17,0.304,2.644,1883,0.52,0.61,0.891,0,0.176,0.145,0.36,51116.76,0
3865,786.44,17,9,0.366,1.784,464,0.63,0.75,0.987,1,0.114,0.059,0.191,14372.97,0
3866,1.35,110,109,0.825,0.29,7,0.15,0.21,-0.031,1,0.923,0.852,0.916,3.11,1
3867,1072.94,24,17,0.128,0.553,2075,0.84,0.81,-0.12,0,0.384,0.097,0.299,27217.13,0
3868,293.16,3,4,0.199,2.675,2631,0.75,0.59,0.369,0,0.037,0.191,0.143,4577.44,0
3869,1292.16,18,12,0.392,4.309,1691,0.8,0.54,-0.172,0,0.126,0.145,0.195,53418.97,0
3870,8.78,141,98,0.859,0.126,76,0.29,0.16,-0.075,1,0.745,0.73,0.788,2.79,1
3871,25.36,117,147,0.806,0.273,46,0.23,0.23,0.071,1,0.673,0.589,0.958,1.09,1
3872,5.67,116,70,0.86,0.251,60,0.29,0.15,-0.039,1,0.731,0.521,0.668,7.97,1
3873,25.28,179,118,0.838,0.079,106,0.39,0.14,-0.064,1,0.821,0.865,0.83,3.19,1
3874,713.72,22,7,0.258,1.183,363,0.82,0.95,0.522,0,0.335,0.219,0.212,45048.7,0
3875,1065.74,12,2,0.204,0.713,351,0.83,0.86,0.124,1,0.378,0.062,0.0,57281.73,0
3876,1915.3,32,6,0.229,2.631,2675,0.93,0.6,-0.001,0,0.27,0.015,0.212,41377.2,0
3877,521.5,39,2,0.317,3.224,1201,0.67,0.69,-0.125,0,0.111,0.288,0.121,54187.24,0
3878,22.51,167,105,0.887,0.034,113,0.23,0.24,0.002,1,0.946,0.405,0.911,5.15,1
3879,24.37,127,140,0.763,0.174,68,0.26,0.23,-0.024,1,0.889,0.831,0.862,5.6,1
3880,702.27,34,9,0.283,4.114,1353,0.97,0.92,-0.719,0,0.214,0.085,0.113,7590.71,0
3881,5.9,123,147,0.879,0.229,60,0.2,0.21,0.045,1,0.81,0.469,0.966,9.36,1
3882,550.53,10,11,0.258,4.322,1155,0.93,0.51,0.879,1,0.129,0.23,0.051,66789.1,0
3883,4.01,100,128,0.875,0.207,120,0.26,0.14,-0.098,1,0.99,0.801,0.984,5.39,1
3884,1768.85,6,17,0.156,4.251,2381,0.83,0.98,0.821,0,0.107,0.031,0.13,53362.3,0
3885,1856.47,23,10,0.221,2.769,533,0.54,0.69,-0.732,0,0.244,0.207,0.219,32839.85,0
3886,15.7,90,137,0.866,0.189,111,0.34,0.26,-0.007,0,0.859,0.896,0.849,1.32,1
3887,7.76,99,75,0.799,0.229,143,0.16,0.28,0.076,1,0.696,0.626,0.994,7.95,1
3888,1174.16,12,9,0.287,1.273,603,0.81,0.84,-0.026,0,0.041,0.094,0.186,55508.27,0
3889,800.95,18,15,0.114,4.501,1630,0.88,0.86,-0.417,0,0.135,0.25,0.022,3316.81,0
3890,1183.49,3,0,0.266,1.364,1051,0.88,0.8,-0.484,0,0.139,0.02,0.096,33666.38,0
3891,26.54,132,59,0.821,0.298,164,0.25,0.16,0.003,1,0.874,0.545,0.681,3.39,1
3892,1436.37,35,7,0.019,4.494,1474,0.87,0.7,-0.903,0,0.054,0.087,0.126,30200.61,0
3893,4.07,89,127,0.975,0.095,5,0.18,0.18,-0.023,1,0.783,0.485,0.707,5.58,1
3894,1937.13,11,15,0.238,2.093,2714,0.65,0.89,0.977,0,0.339,0.282,0.321,84703.79,0
3895,1389.49,33,18,0.152,1.338,1242,0.68,0.71,0.488,0,0.115,0.217,0.031,17425.07,0
3896,554.84,3,2,0.173,1.251,1394,0.88,0.65,-0.597,0,0.211,0.002,0.284,39896.37,0
3897,1329.57,22,10,0.152,1.807,3267,0.56,0.93,0.309,1,0.066,0.138,0.297,18497.76,0
3898,1835.16,1,10,0.332,3.582,403,0.98,0.67,0.689,0,0.242,0.206,0.036,35666.21,0
3899,1260.75,7,16,0.029,1.172,2848,0.95,0.96,-0.333,0,0.273,0.219,0.277,48386.05,0
3900,798.41,5,15,0.147,3.987,766,0.95,0.57,0.169,0,0.109,0.253,0.308,42029.36,0
3901,10.69,192,87,0.792,0.155,103,0.26,0.14,0.03,1,0.634,0.508,0.938,6.68,1
3902,1297.04,34,7,0.116,4.803,1725,0.89,0.85,0.427,0,0.177,0.245,0.374,19872.26,0
3903,5.4,191,63,0.925,0.281,73,0.38,0.17,-0.089,1,0.881,0.699,0.796,1.29,1
3904,891.52,19,9,0.051,4.069,3103,0.91,0.69,-0.712,0,0.029,0.157,0.008,62968.31,0
3905,25.54,83,88,0.878,0.215,26,0.24,0.12,-0.085,1,0.721,0.706,0.617,2.1,1
3906,26.66,122,130,0.96,0.192,126,0.32,0.13,0.04,1,0.784,0.468,0.726,3.88,1
3907,1815.28,28,15,0.034,2.596,2950,0.95,0.68,-0.294,0,0.331,0.212,0.049,54859.18,0
3908,1288.71,19,9,0.328,0.634,3268,0.69,0.92,-0.796,0,0.393,0.007,0.386,1649.06,0
3909,7.09,153,121,0.941,0.239,123,0.36,0.16,0.065,0,0.734,0.659,0.691,6.21,1
3910,1402.11,11,13,0.069,3.883,3252,0.93,0.88,-0.647,0,0.033,0.148,0.148,78222.42,0
3911,302.71,1,1,0.145,3.532,912,0.78,0.99,0.32,0,0.305,0.153,0.322,72021.17,0
3912,26.02,163,143,0.773,0.039,176,0.14,0.19,0.014,1,0.746,0.438,0.862,5.4,1
3913,922.93,12,19,0.18,3.585,721,0.54,0.97,0.556,1,0.017,0.001,0.143,53304.2,0
3914,312.43,35,16,0.076,4.833,493,0.53,0.5,-0.824,1,0.318,0.04,0.246,52897.81,0
3915,1960.25,7,9,0.392,3.704,1531,0.59,0.68,-0.753,0,0.268,0.199,0.217,64492.16,0
3916,1014.54,32,0,0.329,1.312,1144,0.97,0.85,-0.45,0,0.154,0.023,0.296,15327.85,0
3917,265.83,12,14,0.238,3.181,3017,0.89,0.65,-0.039,0,0.029,0.25,0.017,22714.53,0
3918,545.11,23,12,0.388,2.352,3568,0.95,0.75,-0.094,0,0.107,0.029,0.084,68380.91,0
3919,1532.79,23,9,0.311,2.623,2554,0.98,0.57,-0.049,0,0.277,0.289,0.115,82542.89,0
3920,1557.56,12,6,0.32,0.91,3245,0.93,0.54,0.27,0,0.133,0.03,0.271,26771.69,0
3921,284.17,31,0,0.129,3.653,305,0.95,0.57,0.337,0,0.022,0.095,0.214,47387.66,0
3922,1737.61,17,17,0.149,0.968,645,0.63,0.59,-0.103,1,0.035,0.214,0.34,86093.29,0
3923,1273.61,25,6,0.3,3.079,365,0.96,0.8,0.32,0,0.156,0.106,0.357,49845.35,0
3924,1472.73,36,7,0.055,1.861,2990,0.79,0.77,-0.129,0,0.082,0.085,0.178,60109.73,0
3925,1945.64,5,18,0.394,3.845,2403,0.52,0.86,-0.713,0,0.038,0.204,0.186,638.57,0
3926,1.73,174,54,0.921,0.168,75,0.14,0.13,0.052,1,0.64,0.442,0.88,1.65,1
3927,29.07,177,122,0.773,0.022,16,0.2,0.16,0.081,1,0.686,0.845,0.997,1.78,1
3928,12.87,152,83,0.753,0.036,79,0.37,0.15,0.058,1,0.689,0.541,0.771,2.13,1
3929,410.48,4,10,0.072,2.592,2790,0.97,0.73,-0.194,0,0.293,0.208,0.15,59786.86,0
3930,1651.57,37,14,0.227,2.918,3225,0.6,0.64,-0.025,0,0.109,0.242,0.324,23706.75,0
3931,26.36,98,129,0.898,0.257,59,0.15,0.17,-0.052,1,0.642,0.749,0.676,8.93,1
3932,23.95,156,54,0.792,0.153,7,0.16,0.15,-0.053,1,0.729,0.477,0.781,8.87,1
3933,1739.79,8,15,0.152,0.545,3554,0.5,0.7,0.802,0,0.188,0.124,0.358,71877.19,0
3934,3.32,115,146,0.762,0.125,145,0.1,0.22,-0.087,1,0.601,0.708,0.77,2.14,1
3935,1069.93,30,1,0.221,1.208,2598,0.65,0.67,0.039,1,0.294,0.173,0.065,12955.16,0
3936,13.08,189,100,0.792,0.271,9,0.11,0.15,-0.029,1,0.798,0.414,0.847,4.7,1
3937,1514.03,26,10,0.213,4.63,2290,0.7,0.91,-0.17,0,0.332,0.053,0.088,27233.64,0
3938,28.39,144,62,0.707,0.237,87,0.19,0.16,0.025,0,0.953,0.814,0.861,5.13,1
3939,25.2,148,51,0.941,0.07,34,0.13,0.22,0.083,1,0.851,0.811,0.805,7.46,1
3940,13.78,100,115,0.901,0.248,62,0.23,0.27,0.075,1,0.82,0.496,0.641,9.2,1
3941,3.41,168,76,0.767,0.208,99,0.14,0.19,-0.011,1,0.734,0.609,0.605,2.1,1
3942,1684.47,16,10,0.28,1.794,701,0.72,0.95,0.821,0,0.143,0.256,0.196,24928.4,0
3943,1541.85,5,9,0.17,3.233,3020,0.9,0.99,-0.582,0,0.037,0.025,0.042,22465.55,0
3944,28.76,98,146,0.908,0.233,171,0.12,0.22,-0.079,1,0.926,0.667,0.656,1.23,1
3945,3.18,179,114,0.886,0.021,179,0.17,0.18,-0.097,1,0.662,0.831,0.732,4.31,1
3946,1469.23,7,15,0.139,4.069,429,0.93,0.55,-0.685,0,0.121,0.231,0.141,79959.91,0
3947,421.75,17,9,0.294,3.221,1548,0.65,0.98,-0.315,1,0.077,0.3,0.03,61641.13,0
3948,23.71,108,105,0.816,0.192,77,0.39,0.14,-0.03,1,0.947,0.865,0.734,1.6,1
3949,1198.07,21,11,0.002,3.29,3637,0.71,0.79,-0.355,0,0.376,0.154,0.297,60017.53,0
3950,1987.32,20,18,0.113,0.649,3460,0.83,0.83,0.342,0,0.389,0.002,0.248,74839.91,0
3951,1152.08,23,5,0.059,1.605,345,0.64,0.65,0.463,0,0.185,0.156,0.268,29794.07,0
3952,1694.75,20,6,0.23,2.997,3199,0.86,0.7,0.354,0,0.116,0.284,0.207,63326.73,0
3953,16.55,127,133,0.741,0.063,11,0.3,0.25,-0.009,0,0.909,0.424,0.887,9.2,1
3954,450.62,36,15,0.085,4.988,2620,0.85,0.71,0.729,0,0.11,0.091,0.31,42823.49,0
3955,10.95,155,99,0.9,0.242,72,0.31,0.17,0.023,0,0.64,0.751,0.747,7.04,1
3956,1391.75,14,5,0.044,1.064,3261,0.73,0.51,-0.306,0,0.066,0.048,0.067,32055.63,0
3957,23.7,180,121,0.706,0.233,111,0.31,0.18,-0.098,1,0.843,0.513,0.875,8.15,1
3958,28.74,124,115,0.966,0.281,115,0.21,0.16,-0.043,0,0.726,0.422,0.912,4.58,1
3959,3.93,103,121,0.863,0.216,117,0.35,0.13,0.081,1,0.786,0.772,0.848,8.23,1
3960,1290.73,6,8,0.229,2.413,2582,0.68,0.97,-0.891,0,0.168,0.184,0.003,62166.33,0
3961,1508.11,38,16,0.243,4.625,927,0.75,0.58,-0.366,0,0.264,0.164,0.109,51324.6,0
3962,10.0,110,111,0.859,0.14,45,0.19,0.13,-0.091,0,0.833,0.793,0.668,1.98,1
3963,615.65,30,11,0.229,4.768,2597,0.56,0.67,-0.864,0,0.343,0.243,0.342,15134.94,0
3964,1278.23,29,17,0.159,4.781,1980,0.87,0.95,-0.12,0,0.092,0.291,0.248,19734.44,0
3965,1419.95,4,13,0.398,1.478,3346,0.7,0.73,0.839,0,0.136,0.046,0.3,49578.04,0
3966,1235.98,38,12,0.232,2.714,1710,0.71,0.52,0.731,1,0.238,0.08,0.011,183.36,0
3967,28.76,95,121,0.818,0.041,117,0.18,0.14,-0.007,1,0.833,0.439,0.99,9.88,1
3968,402.39,25,12,0.356,3.948,1361,0.82,0.75,0.819,0,0.153,0.072,0.028,14337.25,0
3969,768.75,7,12,0.07,4.348,3468,0.51,0.74,-0.812,1,0.26,0.017,0.331,31280.5,0
3970,24.5,142,118,0.758,0.09,51,0.39,0.23,-0.009,1,0.764,0.516,0.755,5.75,1
3971,10.82,92,101,0.963,0.213,64,0.15,0.11,-0.034,1,0.956,0.427,0.671,5.94,1
3972,1446.15,21,14,0.217,0.536,1886,0.6,0.56,0.405,0,0.127,0.201,0.133,49494.67,0
3973,263.51,4,3,0.084,0.732,1394,0.74,0.53,-0.617,0,0.195,0.149,0.01,81509.38,0
3974,6.89,194,149,0.797,0.03,139,0.39,0.25,0.08,1,0.997,0.451,0.621,8.7,1
3975,1.1,163,121,0.821,0.124,2,0.33,0.18,0.05,1,0.784,0.519,0.977,6.43,1
3976,829.77,15,2,0.166,0.664,290,0.51,0.56,0.706,0,0.156,0.175,0.362,78763.98,0
3977,1289.16,22,17,0.042,3.664,1576,0.91,0.58,-0.306,0,0.08,0.181,0.305,78735.32,0
3978,904.36,5,1,0.151,3.115,3511,0.77,0.64,-0.456,0,0.062,0.243,0.028,8225.56,0
3979,7.57,160,117,0.954,0.189,155,0.3,0.19,0.018,1,0.806,0.807,0.889,6.54,1
3980,1384.79,25,16,0.06,1.617,3284,0.85,0.98,-0.761,0,0.09,0.066,0.048,56142.25,0
3981,1856.44,26,19,0.056,1.072,1724,0.56,0.84,-0.572,0,0.345,0.196,0.048,49582.69,0
3982,26.52,104,65,0.717,0.078,174,0.36,0.1,0.096,1,0.878,0.756,0.965,8.97,1
3983,1324.72,37,7,0.363,1.303,2946,0.78,0.63,-0.084,0,0.209,0.254,0.312,75434.94,0
3984,1549.83,33,15,0.085,4.263,2153,0.92,0.8,0.74,1,0.218,0.273,0.339,82784.34,0
3985,16.63,189,103,0.728,0.246,141,0.39,0.21,0.003,0,0.82,0.59,0.843,4.5,1
3986,15.98,147,82,0.787,0.249,147,0.25,0.2,-0.01,1,0.648,0.449,0.903,3.01,1
3987,24.72,103,147,0.869,0.108,68,0.11,0.21,-0.057,1,0.914,0.496,0.855,6.89,1
3988,29.37,130,114,0.784,0.041,175,0.3,0.13,-0.098,1,0.643,0.441,0.601,4.89,1
3989,1385.87,22,5,0.199,1.896,1131,0.61,0.74,0.542,0,0.237,0.097,0.244,52912.55,0
3990,1109.22,8,3,0.011,3.55,2604,0.52,0.74,0.77,0,0.348,0.202,0.018,83637.69,0
3991,1153.98,24,10,0.311,2.762,582,0.97,0.71,0.169,0,0.343,0.214,0.142,75525.28,0
3992,15.62,146,136,0.799,0.061,133,0.28,0.3,-0.042,1,0.694,0.618,0.99,7.9,1
3993,884.38,38,9,0.288,0.553,1872,0.73,0.73,-0.925,0,0.051,0.055,0.385,22662.53,0
3994,15.64,195,57,0.802,0.062,131,0.35,0.19,-0.088,1,0.669,0.883,0.811,5.98,1
3995,477.97,25,14,0.387,1.131,3572,0.6,0.96,0.61,1,0.093,0.264,0.235,7313.27,0
3996,21.18,138,137,0.712,0.241,79,0.38,0.14,0.002,0,0.958,0.89,0.659,3.66,1
3997,4.75,191,95,0.874,0.295,110,0.25,0.16,-0.026,1,0.77,0.571,0.87,3.66,1
3998,14.94,198,98,0.79,0.204,28,0.23,0.25,0.064,1,0.797,0.791,0.798,2.0,1
3999,25.99,168,144,0.904,0.169,28,0.33,0.18,0.082,1,0.9,0.885,0.746,6.5,1
4000,7.96,147,97,0.789,0.217,149,0.27,0.26,0.042,0,0.989,0.624,0.664,2.62,1
4001,1570.59,37,17,0.366,0.77,1368,0.99,0.69,0.929,0,0.064,0.083,0.187,15689.68,0
4002,7.69,107,126,0.713,0.287,147,0.39,0.16,0.072,1,0.899,0.516,0.734,1.32,1
4003,28.92,83,75,0.712,0.019,51,0.11,0.25,-0.008,1,0.96,0.458,0.982,3.83,1
4004,26.94,104,85,0.978,0.027,21,0.24,0.14,-0.067,1,0.809,0.735,0.972,5.79,1
4005,1037.13,16,1,0.339,1.968,1994,0.86,0.6,0.444,0,0.111,0.243,0.325,59755.68,0
4006,10.41,82,149,0.893,0.02,48,0.25,0.12,0.026,1,0.757,0.761,0.73,8.1,1
4007,207.8,25,10,0.178,3.949,2718,0.87,0.55,-0.07,0,0.127,0.141,0.089,44605.71,0
4008,14.76,126,143,0.901,0.162,121,0.17,0.22,-0.086,0,0.704,0.669,0.963,8.62,1
4009,23.53,173,53,0.82,0.13,104,0.36,0.13,-0.002,1,0.959,0.401,0.895,6.57,1
4010,1796.04,23,6,0.352,2.054,629,0.64,0.98,-0.168,1,0.042,0.23,0.037,17111.78,0
4011,1554.91,1,13,0.023,2.606,1220,0.81,0.7,0.714,0,0.343,0.08,0.226,18342.34,0
4012,1006.7,3,10,0.074,4.131,1239,0.7,0.69,-0.603,0,0.127,0.224,0.204,81807.06,0
4013,1765.17,32,5,0.016,0.694,3080,0.89,0.57,-0.464,0,0.15,0.126,0.224,81942.55,0
4014,940.92,35,9,0.389,0.911,2853,0.98,0.95,0.595,0,0.161,0.209,0.012,20420.16,0
4015,28.24,191,107,0.809,0.282,68,0.29,0.14,0.025,1,0.999,0.416,0.694,3.79,1
4016,1888.76,35,15,0.055,2.294,553,0.51,0.67,-0.821,0,0.015,0.068,0.184,6463.83,0
4017,20.86,115,104,0.998,0.211,38,0.25,0.27,0.099,1,0.845,0.439,0.891,7.38,1
4018,29.67,199,67,0.996,0.229,68,0.4,0.27,-0.081,1,0.738,0.403,0.761,3.11,1
4019,1093.58,9,7,0.089,3.067,3008,0.98,0.88,0.198,0,0.03,0.179,0.216,73111.25,0
4020,25.25,96,115,0.834,0.276,157,0.34,0.23,-0.07,0,0.829,0.601,0.772,9.71,1
4021,21.3,117,67,0.812,0.033,169,0.36,0.29,-0.058,1,0.872,0.524,0.84,3.32,1
4022,1459.68,12,11,0.295,1.2,1710,0.79,0.94,0.263,1,0.398,0.153,0.021,2505.05,0
4023,784.77,17,4,0.236,0.98,1548,0.52,0.71,0.978,1,0.253,0.258,0.238,31899.51,0
4024,819.07,4,2,0.362,0.798,402,0.72,0.51,0.542,0,0.28,0.142,0.363,35421.19,0
4025,13.91,173,124,0.801,0.194,127,0.12,0.2,-0.07,1,0.768,0.783,0.982,8.65,1
4026,12.08,118,121,0.812,0.202,166,0.36,0.13,0.071,1,0.763,0.852,0.842,6.19,1
4027,290.25,34,19,0.37,3.309,2807,0.65,0.72,-0.052,0,0.266,0.13,0.362,65310.66,0
4028,7.4,84,52,0.998,0.039,64,0.34,0.14,0.011,1,0.846,0.494,0.742,8.05,1
4029,603.78,10,0,0.38,4.673,2600,0.92,0.87,-0.235,0,0.032,0.187,0.347,72487.54,0
4030,535.23,8,18,0.155,2.806,247,0.66,0.55,-0.937,0,0.377,0.275,0.324,54332.89,0
4031,1952.45,10,11,0.062,2.791,3157,0.53,0.71,0.893,1,0.313,0.121,0.33,18924.44,0
4032,399.93,39,18,0.013,2.898,284,0.71,0.58,0.297,0,0.152,0.147,0.119,58762.65,0
4033,335.05,7,5,0.061,3.588,2649,0.94,0.56,0.118,0,0.319,0.041,0.275,52369.19,0
4034,1266.0,4,2,0.396,2.659,1865,0.68,0.93,0.124,0,0.26,0.109,0.03,69797.36,0
4035,588.51,1,18,0.368,4.307,3430,0.68,0.73,0.729,0,0.022,0.121,0.022,59427.46,0
4036,690.32,17,6,0.354,4.132,1018,0.55,0.98,-0.065,0,0.134,0.112,0.138,59912.93,0
4037,1258.45,20,10,0.295,4.234,904,0.88,0.5,0.646,0,0.185,0.13,0.277,18144.91,0
4038,9.79,145,80,0.859,0.122,92,0.11,0.13,-0.053,1,0.804,0.551,0.826,2.13,1
4039,777.21,26,11,0.121,2.535,1890,0.78,0.98,0.724,0,0.099,0.095,0.196,61890.54,0
4040,1878.24,3,13,0.103,3.37,3392,0.84,0.53,-0.906,0,0.078,0.216,0.379,57184.91,0
4041,1329.67,25,2,0.193,3.346,3600,0.8,0.9,-0.918,1,0.132,0.274,0.043,64290.1,0
4042,233.64,27,2,0.372,1.914,1467,0.94,0.71,0.06,0,0.263,0.095,0.089,7057.62,0
4043,1.79,114,71,0.939,0.01,97,0.22,0.24,0.088,1,0.765,0.684,0.817,6.26,1
4044,1818.07,35,1,0.366,4.179,2659,0.88,0.5,-0.905,0,0.349,0.299,0.037,1643.64,0
4045,1.25,122,68,0.907,0.083,113,0.28,0.28,0.062,1,0.892,0.582,0.856,5.2,1
4046,1962.86,19,12,0.262,1.026,667,0.67,0.73,-0.905,0,0.263,0.03,0.314,55961.66,0
4047,1695.59,5,10,0.192,4.116,1305,0.75,0.79,0.534,0,0.217,0.019,0.188,58016.63,0
4048,1658.32,18,12,0.16,1.625,2551,0.6,0.8,-0.473,0,0.007,0.252,0.389,60779.64,0
4049,1170.21,23,1,0.366,4.981,980,0.63,0.81,0.223,0,0.165,0.11,0.069,41269.67,0
4050,11.29,198,140,0.837,0.018,142,0.23,0.15,-0.089,1,0.915,0.758,0.944,1.09,1
4051,1506.62,3,12,0.253,3.431,3307,0.89,0.59,-0.53,1,0.281,0.116,0.302,40335.38,0
4052,1910.28,14,6,0.199,1.723,1410,0.55,0.56,-0.073,0,0.362,0.212,0.337,35613.47,0
4053,859.61,20,15,0.338,4.811,2826,0.91,0.74,-0.694,0,0.319,0.211,0.203,26487.08,0
4054,27.36,179,90,0.803,0.091,77,0.22,0.21,0.093,1,0.699,0.755,0.908,4.73,1
4055,9.22,166,79,0.933,0.048,112,0.23,0.26,0.045,1,0.736,0.802,0.621,2.44,1
4056,25.17,179,100,0.856,0.174,5,0.24,0.26,-0.073,1,0.846,0.745,0.762,8.88,1
4057,1788.39,6,0,0.107,3.244,2457,1.0,0.98,-0.813,1,0.295,0.298,0.308,11192.12,0
4058,601.57,27,9,0.203,3.299,3647,0.99,0.62,-0.275,0,0.371,0.123,0.105,21309.91,0
4059,1566.04,2,4,0.338,4.244,2980,0.88,0.82,0.895,0,0.132,0.166,0.326,53917.74,0
4060,1.39,139,111,0.843,0.038,89,0.33,0.23,-0.041,0,0.932,0.737,0.603,6.65,1
4061,2.23,85,90,0.952,0.22,18,0.4,0.28,0.062,1,0.693,0.767,0.722,2.58,1
4062,209.61,29,15,0.294,1.67,2378,0.83,0.58,-0.138,1,0.354,0.123,0.14,10773.13,0
4063,23.7,116,121,0.895,0.234,31,0.28,0.18,0.047,1,0.97,0.625,0.645,9.86,1
4064,13.8,83,80,0.835,0.233,65,0.38,0.22,0.021,1,0.824,0.699,0.738,4.34,1
4065,512.31,3,12,0.135,1.256,2549,0.55,0.93,-0.783,0,0.267,0.12,0.364,4437.49,0
4066,247.22,19,15,0.204,4.757,585,0.58,0.65,-0.961,0,0.307,0.259,0.328,36016.96,0
4067,11.58,115,116,0.909,0.034,124,0.12,0.21,-0.017,1,0.682,0.813,0.823,1.49,1
4068,19.22,196,103,0.701,0.198,131,0.2,0.28,-0.062,0,0.826,0.425,0.92,4.96,1
4069,431.88,7,0,0.085,4.597,917,0.61,0.71,-0.968,0,0.359,0.251,0.336,35576.25,0
4070,1361.19,10,17,0.361,0.787,345,0.95,0.83,-0.275,0,0.327,0.09,0.246,22702.4,0
4071,432.22,22,16,0.387,3.778,1183,0.86,0.95,-0.763,0,0.128,0.164,0.04,61877.0,0
4072,919.26,5,7,0.058,4.132,1459,0.89,0.97,-0.814,0,0.258,0.069,0.302,62908.27,0
4073,1810.87,2,18,0.298,4.894,2156,0.53,0.67,-0.022,0,0.056,0.292,0.295,75602.15,0
4074,1771.38,5,3,0.137,3.902,2765,0.81,0.88,-0.455,0,0.309,0.23,0.262,6862.53,0
4075,1344.26,5,1,0.397,1.715,1835,0.71,0.8,0.725,0,0.004,0.019,0.35,30579.62,0
4076,1909.99,4,6,0.302,3.674,3042,0.57,1.0,0.315,1,0.202,0.086,0.175,34523.43,0
